,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
139,"Hands-On Data Structures and Algorithms with Python: Store, manipulate, and access data effectively and boost the performance of your applications, 3rd Edition","['by ', 'Dr. Basant Agarwal']",$44.99,496 pages,4.6 out of 5 stars,5 ratings,['\n            \n              58%\n            \n          '],['\n            \n              42%\n            \n          '],[],[],[],7.5 x 1.12 x 9.25 inches,1.86 pounds,English,"Packt Publishing; 3rd ed. edition (July 29, 2022)", 978-1801073448,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09368411NN8O6KGVGLOP&url=%2FHands-Data-Structures-Algorithms-Python%2Fdp%2F1801073449%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dpython%26qid%3D1663459301%26sr%3D8-178-spons%26psc%3D1&qualifier=1663459301&id=4885880324769557&widgetName=sp_mtf
140,"Mastering Python for Bioinformatics: How to Write Flexible, Documented, Tested Python Code for Research Computing","['by ', 'Ken Youens-Clark']",$61.18,456 pages,5.0 out of 5 stars,8 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7 x 1 x 9 inches,1.59 pounds,English,"O'Reilly Media; 1st edition (June 1, 2021)", 978-1098100889,/Mastering-Python-Bioinformatics-Documented-Computing/dp/1098100883/ref=sr_1_248?keywords=python&qid=1663459313&sr=8-248
141,Python for Data Science For Dummies,"['by ', 'John Paul Mueller', ' and ', 'Luca Massaron']",$19.89,496 pages,4.4 out of 5 stars,178 ratings,['\n            \n              62%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.4 x 1.2 x 9.2 inches,1.46 pounds,English,"For Dummies; 2nd edition (February 27, 2019)", 978-1119547624,/Python-Data-Science-Dummies-Computer/dp/1119547628/ref=sr_1_243?keywords=python&qid=1663459313&sr=8-243
142,Applied Mathematics with Open-Source Software: Operational Research Problems with Python and R (Chapman & Hall/CRC Series in Operations Research),[' '],,152 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Chapman and Hall/CRC; 1st edition (May 26, 2022)",,/Applied-Mathematics-Open-Source-Software-Operational-ebook/dp/B09ZH4JQ81/ref=sr_1_242?keywords=python&qid=1663459313&sr=8-242
143,"Python3 101 MCQ - Multiple Choice Questions Answers for Jobs, Tests and Quizzes: Python3 Programming QA (Python 3 Beginners Guide)","['by ', 'S. C. Lewis']", $9.99 ,32 pages,3.9 out of 5 stars,111 ratings,['\n            \n              51%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              13%\n            \n          '],8 x 0.08 x 10 inches,3.2 ounces,English,"CreateSpace Independent Publishing Platform; 1st edition (February 3, 2016)",,/Python3-101-MCQ-Questions-Programming/dp/1523829222/ref=sr_1_245?keywords=python&qid=1663459313&sr=8-245
144,Head First Python: A Brain-Friendly Guide,"['by ', 'Paul Barry']",$50.62,622 pages,4.6 out of 5 stars,855 ratings,['\n            \n              75%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],8 x 1.3 x 9.2 inches,2.7 pounds,English,"O'Reilly Media; 2nd edition (December 27, 2016)", 978-1491919538,/Head-First-Python-Brain-Friendly-Guide/dp/1491919531/ref=sr_1_244?keywords=python&qid=1663459313&sr=8-244
145,Deep Learning with PyTorch Step-by-Step: A Beginner's Guide: Volume II: Computer Vision,[' '], $24.95 ,396 pages,4.8 out of 5 stars,6 ratings,['\n            \n              79%\n            \n          '],['\n            \n              21%\n            \n          '],[],[],[],7 x 0.9 x 10 inches,1.65 pounds,English,"Independently published (January 23, 2022)",,/Deep-Learning-PyTorch-Step-Step/dp/B09QNZWW66/ref=sr_1_240?keywords=python&qid=1663459313&sr=8-240
146,Learning Python with Raspberry Pi,"['by ', 'Alex Bradbury', ' and ', 'Ben Everard']",$17.39,288 pages,4.2 out of 5 stars,160 ratings,['\n            \n              53%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 0.7 x 9.2 inches,1.8 pounds,English,"Wiley; 1st edition (March 10, 2014)", 978-1118717059,/Learning-Python-Raspberry-Alex-Bradbury/dp/1118717058/ref=sr_1_241?keywords=python&qid=1663459313&sr=8-241
147,Python for Serious Beginners: A Practical Introduction to Modern Python with Simple Hands-on Projects (Real Programming Lessons for Smart Learners Book 1),[' '], $9.92 ,444 pages,4.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Coding Books Press (November 17, 2021)",,/Python-Absolute-Beginners-Introduction-Hands-ebook/dp/B09M7P9WCZ/ref=sr_1_239?keywords=python&qid=1663459313&sr=8-239
148,"Learn Quantum Computing with Python and IBM Quantum: Write your own practical quantum programs with Python, 2nd Edition","['by ', 'Robert Loredo']",,,,,[],[],[],[],[],,,English,"Packt Publishing (April 11, 2023)",,/Learn-Quantum-Computing-Python-IBM-ebook/dp/B09X25XSV5/ref=sr_1_236?keywords=python&qid=1663459313&sr=8-236
149,Data Visualization in Python,"['by ', 'Daniel Nelson']",$37.99,345 pages,3.3 out of 5 stars,12 ratings,['\n            \n              55%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              34%\n            \n          '],[],[],8.5 x 0.81 x 11 inches,2.05 pounds,English,"Independently published (September 15, 2020)", 979-8582486367,/Data-Visualization-Python-Daniel-Nelson/dp/B08TZ9LWWX/ref=sr_1_238?keywords=python&qid=1663459313&sr=8-238
150,Support Vector Machines (SVM) using Python | Online Course,"['by ', 'Start-Tech Academy']",,,,,[],[],[],[],[],,,,,,/Support-Vector-Machines-Python-Online/dp/B0BFGF6Q44/ref=sr_1_230?keywords=python&qid=1663459313&sr=8-230
151,Intuitive Python: Productive Development for Projects that Last,"['by ', 'David Muller']",$17.59,142 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.3 x 9.25 inches,9 ounces,English,"Pragmatic Bookshelf; 1st edition (June 29, 2021)", 978-1680508239,/Intuitive-Python-Productive-Development-Projects/dp/1680508237/ref=sr_1_234?keywords=python&qid=1663459313&sr=8-234
152,Python for Microcontrollers: Getting Started with MicroPython,"['by ', 'Donald Norris']",$16.63,288 pages,4.2 out of 5 stars,79 ratings,['\n            \n              52%\n            \n          '],['\n            \n              29%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],7.1 x 0.62 x 9 inches,13.8 ounces,English,"McGraw Hill TAB; 1st edition (November 17, 2016)", 978-1259644535,/Python-Microcontrollers-Getting-Started-MicroPython/dp/1259644537/ref=sr_1_237?keywords=python&qid=1663459313&sr=8-237
153,"Python Testing with pytest: Simple, Rapid, Effective, and Scalable","['by ', 'Brian Okken']",$37.06,274 pages,4.5 out of 5 stars,37 ratings,['\n            \n              68%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              4%\n            \n          '],[],7.5 x 0.58 x 9.25 inches,1.05 pounds,English,"Pragmatic Bookshelf; 2nd edition (March 29, 2022)", 978-1680508604,/Python-Testing-pytest-Effective-Scalable/dp/1680508601/ref=sr_1_235?keywords=python&qid=1663459313&sr=8-235
154,"Python Cookbook, Third Edition",[' '],$50.68,704 pages,4.6 out of 5 stars,561 ratings,['\n            \n              77%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 1.41 x 9.19 inches,2.5 pounds,English,"O'Reilly Media; 3rd edition (June 25, 2013)", 978-1449340377,/Python-Cookbook-Third-David-Beazley/dp/1449340377/ref=sr_1_233?keywords=python&qid=1663459313&sr=8-233
155,Python in easy steps,[' '],$10.66,192 pages,4.6 out of 5 stars,370 ratings,['\n            \n              75%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7.25 x 0.5 x 9 inches,15.2 ounces,English,"In Easy Steps Limited; 2nd edition (August 28, 2018)", 978-1840788129,/Python-easy-steps-Covers-3-7/dp/1840788127/ref=sr_1_232?keywords=python&qid=1663459313&sr=8-232
156,"Python Machine Learning - Second Edition: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow","['by ', 'Sebastian Raschka', ' and ', 'Vahid Mirjalili']",$41.99,622 pages,4.5 out of 5 stars,272 ratings,['\n            \n              69%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.41 x 9.25 inches,2.4 pounds,English,"Packt Publishing; 2nd edition (September 20, 2017)", 978-1787125933,/Python-Machine-Learning-scikit-learn-TensorFlow/dp/1787125939/ref=sr_1_229?keywords=python&qid=1663459313&sr=8-229
157,"Data Science for Marketing Analytics: A practical guide to forming a killer marketing strategy through data analysis with Python, 2nd Edition","['by ', 'Mirza Rahim Baig', ', ', 'Gururajan Govindan', ', et al.']",$36.99,636 pages,4.6 out of 5 stars,51 ratings,['\n            \n              61%\n            \n          '],['\n            \n              34%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],7.5 x 1.44 x 9.25 inches,2.37 pounds,English,"Packt Publishing; 2nd ed. edition (September 7, 2021)", 978-1800560475,/Data-Science-Marketing-Analytics-practical/dp/1800560478/ref=sr_1_231?keywords=python&qid=1663459313&sr=8-231
158,Data Structures & Algorithms in Python (Developer's Library),"['by ', 'Robert Lafore', ', ', 'Alan Broder', ', et al.']", $35.00 ,928 pages,,,[],[],[],[],[],,,English,"Addison-Wesley Professional; 1st edition (September 6, 2022)",,/Structures-Algorithms-Python-Developers-Library-ebook/dp/B0B1WJF1K9/ref=sr_1_224?keywords=python&qid=1663459313&sr=8-224
159,Spoiling Python's Schemes,"['by ', 'Bobbie Jean Merck']", $7.06 ,207 pages,4.8 out of 5 stars,8 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],,9.6 ounces,English,"A Great Love Inc. (January 1, 1990)",,/Spoiling-Pythons-Schemes-Bobbie-Merck/dp/0929263022/ref=sr_1_223?keywords=python&qid=1663459313&sr=8-223
160,Machine Learning with PyTorch and Scikit-Learn: Develop machine learning and deep learning models with Python,"['by ', 'Sebastian Raschka', ', ', 'Yuxi (Hayden) Liu', ', et al.']",$46.79,770 pages,4.7 out of 5 stars,135 ratings,['\n            \n              82%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 1.74 x 9.25 inches,2.86 pounds,English,"Packt Publishing (February 25, 2022)", 978-1801819312,/Machine-Learning-PyTorch-Scikit-Learn-learning/dp/1801819319/ref=sr_1_299?keywords=python&qid=1663459326&sr=8-299
161,Python Programming: The Ultimate Beginners Guide to Learn Python Programming Step-by-Step (Computer Programming),[' '],$25.99,148 pages,4.5 out of 5 stars,37 ratings,['\n            \n              72%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],[],5 x 0.34 x 8 inches,5.9 ounces,English,"Independently published (December 20, 2021)", 979-8787512731,/Python-Programming-Beginners-Step-Step/dp/B09NRZM47B/ref=sr_1_300?keywords=python&qid=1663459326&sr=8-300
162,"Hands-On Python BEGINNER: with 162 Exercises, 3 Projects, 3 Assignments & Final Exam",[' '],,1011 pages,4.5 out of 5 stars,42 ratings,['\n            \n              69%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],[],,,English,,,/Hands-Python-Exercises-Projects-Assignments-ebook/dp/B09JM2ZCKW/ref=sr_1_298?keywords=python&qid=1663459326&sr=8-298
163,"Advanced Python Programming: Accelerate your Python programs using proven techniques and design patterns, 2nd Edition","['by ', 'Quan Nguyen']",$49.99,606 pages,4.3 out of 5 stars,12 ratings,['\n            \n              65%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              12%\n            \n          '],[],7.5 x 1.37 x 9.25 inches,2.26 pounds,English,"Packt Publishing; 2nd ed. edition (March 25, 2022)", 978-1801814010,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02009913LQG0K1XVSNME&url=%2FAdvanced-Python-Programming-Accelerate-techniques%2Fdp%2F1801814015%2Fref%3Dsr_1_228_sspa%3Fkeywords%3Dpython%26qid%3D1663459313%26sr%3D8-228-spons%26psc%3D1&qualifier=1663459313&id=2056184904598566&widgetName=sp_mtf
