,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
85,"Mathletics: How Gamblers, Managers, and Fans Use Mathematics in Sports, Second Edition","['by ', 'Wayne L. Winston', ', ', 'Scott Nestler', ', et al.']",$18.99,608 pages,4.8 out of 5 stars,24 ratings,['\n            \n              81%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],[],[],6.25 x 1 x 9.25 inches,1.85 pounds,English,"Princeton University Press; 2nd edition (February 22, 2022)", 978-0691177625,/Mathletics-Gamblers-Managers-Mathematics-Sports/dp/0691177627/ref=sr_1_148?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-148
86,Statistics in Plain English,"['by ', 'Timothy C. Urdan']",$42.95,304 pages,4.0 out of 5 stars,4 ratings,['\n            \n              27%\n            \n          '],['\n            \n              46%\n            \n          '],['\n            \n              27%\n            \n          '],[],[],8.2 x 0.7 x 10.9 inches,1.9 pounds,English,"Routledge; 5th edition (March 29, 2022)", 978-0367342838,/Statistics-Plain-English-Timothy-Urdan/dp/0367342839/ref=sr_1_147?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-147
87,"Schaum's Outline of Statistics, Sixth Edition (Schaum's Outlines)",[' '],$25.48,600 pages,4.2 out of 5 stars,58 ratings,['\n            \n              61%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],8.2 x 1.3 x 10.9 inches,3 pounds,English,"McGraw Hill; 6th edition (October 26, 2017)", 978-1260011463,/Schaums-Outline-Statistics-Sixth-Outlines/dp/1260011461/ref=sr_1_141?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-141
88,Biostatistics for the Biological and Health Sciences,"['by ', 'Marc Triola', ', ', 'Mario Triola', ', et al.']",$179.14,720 pages,4.5 out of 5 stars,161 ratings,['\n            \n              77%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              7%\n            \n          '],8.8 x 1.5 x 11.2 inches,3.56 pounds,English,"Pearson; 2nd edition (January 1, 2017)", 978-0134039015,/Biostatistics-Biological-Health-Sciences-2nd/dp/0134039017/ref=sr_1_146?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-146
89,Statistics for Health Data Science: An Organic Approach (Springer Texts in Statistics),[' '],$76.54,244 pages,4.6 out of 5 stars,12 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],6.14 x 0.63 x 9.21 inches,1.18 pounds,English,"Springer; 1st ed. 2020 edition (January 5, 2021)", 978-3030598884,/Statistics-Health-Data-Science-Approach/dp/3030598888/ref=sr_1_145?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-145
90,An Introduction to Formal Languages and Automata,"['by ', 'Peter Linz']",$62.85,450 pages,4.4 out of 5 stars,341 ratings,['\n            \n              67%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              7%\n            \n          '],7.5 x 1.2 x 9.3 inches,2.2 pounds,English,"Jones & Bartlett Learning; 6th edition (January 26, 2016)", 978-1284077247,/Introduction-Formal-Languages-Automata/dp/1284077241/ref=sr_1_140?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-140
91,The Drunkard's Walk: How Randomness Rules Our Lives,"['by ', 'Leonard Mlodinow']", $14.95 ,252 pages,4.5 out of 5 stars,"1,112 ratings",['\n            \n              68%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],5.16 x 0.79 x 8 inches,10.4 ounces,English,"Vintage; Illustrated edition (May 5, 2009)",,/Drunkards-Walk-Randomness-Rules-Lives/dp/0307275175/ref=sr_1_142?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-142
92,"Doing Quantitative Research in the Social Sciences: An Integrated Approach to Research Design, Measurement and Statistics","['by ', 'Thomas R. Black']",$55.54,768 pages,4.4 out of 5 stars,27 ratings,['\n            \n              63%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              6%\n            \n          '],7.5 x 1.73 x 9.75 inches,2.82 pounds,English,"SAGE Publications Ltd; 1st edition (May 17, 1999)", 978-0761953531,/Doing-Quantitative-Research-Social-Sciences/dp/0761953531/ref=sr_1_139?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-139
93,Probability and Statistics,"['by ', 'Morris H. DeGroot', ' and ', 'Mark J. Schervish']",,912 pages,4.3 out of 5 stars,96 ratings,['\n            \n              69%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              9%\n            \n          '],,,English,"Pearson; 4th edition (April 5, 2011)",,/Probability-Statistics-Morris-H-DeGroot-ebook/dp/B005H8DAXY/ref=sr_1_138?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-138
94,Basic Business Statistics: Concepts and Applications (What's New in Business Statistics),[' '],$100.99,840 pages,4.4 out of 5 stars,121 ratings,['\n            \n              73%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              7%\n            \n          '],8.6 x 1.3 x 11 inches,3.86 pounds,English,"Pearson; 14th edition (January 16, 2018)", 978-0134684840,/Basic-Business-Statistics-14th-Whats/dp/0134684842/ref=sr_1_136?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-136
95,Essentials of Statistics for the Behavioral Sciences (MindTap Course List),"['by ', 'Frederick J Gravetter', ', ', 'Larry B. Wallnau', ', et al.']",$85.79,608 pages,4.4 out of 5 stars,154 ratings,['\n            \n              77%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              9%\n            \n          '],8 x 1 x 9.75 inches,2.7 pounds,English,"Cengage Learning; 10th edition (January 1, 2020)", 978-0357365298,/Essentials-Statistics-Behavioral-Sciences-MindTap/dp/0357365291/ref=sr_1_137?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-137
96,Statistics: Informed Decisions Using Data,"['by ', 'III Sullivan, Michael']",,,5.0 out of 5 stars,2 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Pearson; 6th edition (January 2, 2020)",,/Statistics-Informed-Decisions-Using-2-downloads-ebook/dp/B084BXX9R8/ref=sr_1_134?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-134
97,"Statistics for Business and Economics, Global Edition","['by ', 'Paul Newbold', ', ', 'William Carlson', ', et al.']",$74.96,800 pages,4.6 out of 5 stars,27 ratings,['\n            \n              80%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],[],8.46 x 1.18 x 11.02 inches,3.41 pounds,English,"Pearson; 9th edition (September 6, 2019)", 978-1292315034,/Statistics-Business-Economics-Global-Newbold/dp/1292315032/ref=sr_1_135?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-135
98,Statistics Translated: A Step-by-Step Guide to Analyzing and Interpreting Data,"['by ', 'Steven R. Terrell']",$55.00,433 pages,4.8 out of 5 stars,6 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],7 x 0.75 x 10 inches,1.83 pounds,English,"The Guilford Press; Second edition (March 8, 2021)", 978-1462545407,/Statistics-Translated-Second-Step-Step/dp/1462545408/ref=sr_1_133?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-133
99,Statistics for the Behavioral Sciences,"['by ', 'Gregory J. Privitera']",$138.99,816 pages,4.4 out of 5 stars,183 ratings,['\n            \n              73%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              6%\n            \n          '],8.2 x 1.3 x 10.2 inches,3.2 pounds,English,"SAGE Publications, Inc; 3rd edition (August 3, 2017)", 978-1506386256,/Statistics-Behavioral-Sciences-Gregory-Privitera/dp/1506386253/ref=sr_1_128?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-128
100,Modern Mathematical Statistics with Applications (Springer Texts in Statistics),"['by ', 'Jay L. Devore', ', ', 'Kenneth N. Berk', ', et al.']",$121.11,988 pages,4.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],7.8 x 1.6 x 10.2 inches,4.98 pounds,English,"Springer; 3rd ed. 2021 edition (April 30, 2021)", 978-3030551551,/Modern-Mathematical-Statistics-Applications-Springer/dp/3030551555/ref=sr_1_127?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-127
101,Practical Statistics For Educators,"['by ', 'Ruth Ravid']",$50.00,310 pages,4.6 out of 5 stars,65 ratings,['\n            \n              77%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              4%\n            \n          '],[],7 x 0.7 x 10 inches,1.17 pounds,English,"Rowman & Littlefield; 6th edition (January 2, 2020)", 978-1475846829,/Practical-Statistics-Educators-Ruth-Ravid/dp/1475846827/ref=sr_1_126?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-126
102,"Statistics Made Simple for School Leaders: A New Approach for Using Student, Staff, and Community Data, 3rd Edition","['by ', 'Susan Rovezzi Carroll', ' and ', 'David J. Carroll']",$35.00,140 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],6.04 x 0.41 x 8.64 inches,7.7 ounces,English,"Rowman & Littlefield Publishers; 3rd edition (February 15, 2022)", 978-1475863215,/Statistics-Made-Simple-School-Leaders/dp/1475863217/ref=sr_1_125?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-125
103,Summer Math Success: Beginning Statistics Workbook Grade 5 to Grade 7: Measure of Central Tendency and Range Workbook with Answers,"['by ', 'AllSeasonsMath Teachers Publishing']", $7.86 ,108 pages,,,[],[],[],[],[],8.5 x 0.25 x 11 inches,12 ounces,English,"Independently published (May 19, 2022)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01075541Q6B7B45RNQYX&url=%2FSummer-Math-Success-Beginning-Statistics%2Fdp%2FB0B1DSFJSM%2Fref%3Dsr_1_132_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453014%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-132-spons%26psc%3D1&qualifier=1663453014&id=8525798811265763&widgetName=sp_mtf
104,Using SPSS for Windows and Macintosh (7th Edition),"['by ', 'Samuel B. Green', ' and ', 'Neil J. Salkind']", $279.95 ,448 pages,4.4 out of 5 stars,189 ratings,['\n            \n              70%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],8.4 x 0.9 x 10.8 inches,1.9 pounds,English,"Pearson; 7th edition (August 2, 2013)", 978-0205958603,/Using-SPSS-Windows-Macintosh-7th/dp/0205958605/ref=sr_1_124?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-124
105,An Adventure in Statistics: The Reality Enigma,"['by ', 'Andy Field']",$52.00,664 pages,4.7 out of 5 stars,4 ratings,['\n            \n              70%\n            \n          '],['\n            \n              30%\n            \n          '],[],[],[],8 x 1 x 10.75 inches,2.05 pounds,English,"SAGE Publications Ltd; Second edition (May 2, 2022)", 978-1529797138,/Adventure-Statistics-Reality-Enigma/dp/1529797136/ref=sr_1_203?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-203
106,"How to Work With Probability and Statistics, Grades 6-8 (Math How To...)","['by ', 'Robert W. Smith']",$8.99,48 pages,3.2 out of 5 stars,3 ratings,['\n            \n              39%\n            \n          '],['\n            \n              32%\n            \n          '],['\n            \n              29%\n            \n          '],[],[],8.5 x 0.11 x 11 inches,5.6 ounces,English,"Teacher Created Resources (January 1, 2002)", 978-1576909683,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07856551IPOB7CRF511T&url=%2FWork-Probability-Statistics-Grades-Math%2Fdp%2F1576909689%2Fref%3Dsr_1_130_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453014%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-130-spons%26psc%3D1&qualifier=1663453014&id=8525798811265763&widgetName=sp_mtf
107,Essential Statistics for the Behavioral Sciences,"['by ', 'Gregory J. Privitera']",$100.00,640 pages,4.4 out of 5 stars,140 ratings,['\n            \n              69%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],8 x 1.54 x 10 inches,2.05 pounds,English,"SAGE Publications, Inc; 2nd edition (February 2, 2018)", 978-1506386300,/Essential-Statistics-Behavioral-Sciences-Privitera/dp/150638630X/ref=sr_1_202?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-202
108,"Statistician Coloring Book: A Versatile, Humorous, Anti Stress Adult Coloring Book Gift For Statistician","['by ', 'Teesson']", $6.63 ,13 best quotes themed coloring pages decorated with mixed-up detailed designs.,,,[],[],[],[],[],8.5 x 0.07 x 11 inches,4.5 ounces,English,"Independently published (July 4, 2021)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A06658773P1ATWYGJ7SGX&url=%2FStatistician-Coloring-Book-Versatile-Humorous%2Fdp%2FB098HRYWWF%2Fref%3Dsr_1_131_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453014%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-131-spons%26psc%3D1&qualifier=1663453014&id=8525798811265763&widgetName=sp_mtf
109,"Asymptotic Statistics (Cambridge Series in Statistical and Probabilistic Mathematics, Series Number 3)",[' '],$67.99,462 pages,4.6 out of 5 stars,38 ratings,['\n            \n              81%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],[],7 x 1.04 x 10 inches,1.76 pounds,English,"Cambridge University Press (June 19, 2000)", 978-0521784504,/Asymptotic-Statistics-Statistical-Probabilistic-Mathematics/dp/0521784506/ref=sr_1_201?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-201
110,Loose Leaf for Business Statistics in Practice,"['by ', 'Bruce Bowerman', ', ', 'Anne M. Drougas', ', et al.']",$103.48,928 pages,4.5 out of 5 stars,2 ratings,['\n            \n              52%\n            \n          '],['\n            \n              48%\n            \n          '],[],[],[],8.6 x 1.6 x 11.1 inches,3.5 pounds,English,"McGraw Hill; 9th edition (October 1, 2018)", 978-1260299090,/Loose-Leaf-Business-Statistics-Practice/dp/1260299090/ref=sr_1_200?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-200
111,"AP® Statistics Crash Course, Book + Online: Get a Higher Score in Less Time (Advanced Placement (AP) Crash Course)","['by ', ""Michael D'Alessio""]",$14.16,272 pages,4.8 out of 5 stars,20 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],6 x 0.9 x 8.9 inches,8.8 ounces,English,"Research & Education Association; Second Edition, Revised (December 3, 2019)", 978-0738612584,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A08687052CNYF9A64Z5G7&url=%2FStatistics-Crash-Course-Advanced-Placement%2Fdp%2F0738612588%2Fref%3Dsr_1_129_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453014%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-129-spons%26psc%3D1&qualifier=1663453014&id=8525798811265763&widgetName=sp_mtf
112,Survey Methodology,"['by ', 'Robert M. Groves', ', ', 'Floyd J. Fowler Jr.', ', et al.']",$52.99,486 pages,4.3 out of 5 stars,91 ratings,['\n            \n              67%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              8%\n            \n          '],7 x 1.1 x 10 inches,2 pounds,English,"Wiley; 2nd edition (June 29, 2009)", 978-0470465462,/Survey-Methodology-Robert-M-Groves/dp/0470465468/ref=sr_1_199?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-199
113,Statistics for Healthcare Professionals: An Introduction,"['by ', 'Ian Scott', ' and ', 'Deborah Mazhindu']",$35.20,256 pages,4.4 out of 5 stars,43 ratings,['\n            \n              64%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],6.6 x 0.7 x 9.4 inches,15.2 ounces,English,"SAGE Publications Ltd; Second edition (April 3, 2014)", 978-1446208939,/Statistics-Healthcare-Professionals-Introduction-Scott/dp/1446208931/ref=sr_1_198?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-198
114,Essentials of Social Statistics for a Diverse Society,"['by ', 'Anna Y. Leon-Guerrero', ', ', 'Chava Frankfort-Nachmias', ', et al.']",$104.50,460 pages,4.5 out of 5 stars,17 ratings,['\n            \n              78%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],7.38 x 1.04 x 9.13 inches,1.5 pounds,English,"SAGE Publications, Inc; 4th edition (October 2, 2020)", 978-1544372501,/Essentials-Social-Statistics-Diverse-Society/dp/1544372507/ref=sr_1_197?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-197
115,Applied Regression Analysis and Other Multivariable Methods,"['by ', 'David G. Kleinbaum', ', ', 'Lawrence L. Kupper', ', et al.']",,1072 pages,4.5 out of 5 stars,104 ratings,['\n            \n              68%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],,,English,"Cengage Learning; 005 edition (August 30, 2013)",,/Applied-Regression-Analysis-Multivariable-Methods-ebook/dp/B00H7HT6BI/ref=sr_1_196?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-196
116,"Natural Language Processing in Action: Understanding, analyzing, and generating text with Python","['by ', 'Hobson Lane', ', ', 'Hannes Hapke', ', et al.']",$40.49,544 pages,4.3 out of 5 stars,112 ratings,['\n            \n              67%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              7%\n            \n          '],7.38 x 1.2 x 9.25 inches,2.07 pounds,English,"Manning; 1st edition (April 14, 2019)", 978-1617294631,/Natural-Language-Processing-Action-Understanding/dp/1617294632/ref=sr_1_195?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-195
117,ISE Operations and Supply Chain Management: The Core,"['by ', 'F. Robert Jacobs', ' and ', 'Richard Chase']", $35.49 ,546 pages,4.5 out of 5 stars,116 ratings,['\n            \n              70%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.9 x 0.7 x 9.9 inches,1.7 pounds,English,"McGraw-Hill Education; 5th edition (February 28, 2019)",,/ISE-OPER-SUPPLY-CHAIN-MGMT/dp/1260547620/ref=sr_1_194?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-194
118,Business Statistics (Quick Study Business),"['by ', 'Inc. BarCharts']", $6.95 ,6 pages,4.6 out of 5 stars,224 ratings,['\n            \n              77%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],8.5 x 11 x 0.06 inches,2.4 ounces,English,"QuickStudy; Lam Crds edition (May 31, 2014)",,/Business-Statistics-Quick-Study/dp/1423220293/ref=sr_1_193?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-193
119,Stats: Data and Models,"['by ', 'David Bock', ', ', 'Paul Velleman', ', et al.']",$189.99,1024 pages,4.3 out of 5 stars,33 ratings,['\n            \n              74%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              9%\n            \n          '],8.7 x 1.6 x 11 inches,4.41 pounds,English,"Pearson; 5th edition (February 13, 2019)", 978-0135163825,/Stats/dp/013516382X/ref=sr_1_192?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-192
120,"Statistical Rethinking: A Bayesian Course with Examples in R and STAN, Second Edition, Paperback","['by ', 'MAN']", $26.99 ,600 pages,,,[],[],[],[],[],7.5 x 1.36 x 9.25 inches,2.78 pounds,English,"Independently published (August 13, 2022)",,/Statistical-Rethinking-Bayesian-Examples-Paperback/dp/B0B9KNKBXD/ref=sr_1_189?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-189
121,"Student's Solutions Guide for Introduction to Probability, Statistics, and Random Processes","['by ', 'Hossein Pishro-Nik']", $18.48 ,218 pages,4.7 out of 5 stars,71 ratings,['\n            \n              80%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],[],7.44 x 0.5 x 9.69 inches,14.1 ounces,English,"Kappa Research, LLC (June 20, 2016)",,/Solutions-Introduction-Probability-Statistics-Processes/dp/0990637212/ref=sr_1_191?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-191
122,The Statistical Sleuth: A Course in Methods of Data Analysis,"['by ', 'Fred Ramsey', ' and ', 'Daniel Schafer']",$75.31,784 pages,4.0 out of 5 stars,69 ratings,['\n            \n              55%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              11%\n            \n          '],7.25 x 1.5 x 9.25 inches,2.95 pounds,English,"Cengage Learning; 3rd edition (May 2, 2012)", 978-1133490678,/Statistical-Sleuth-Course-Methods-Analysis/dp/1133490670/ref=sr_1_188?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-188
123,Intro Stats,"['by ', 'Richard De Veaux', ', ', 'Paul Velleman', ', et al.']",$181.35,800 pages,4.1 out of 5 stars,112 ratings,['\n            \n              61%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              11%\n            \n          '],1.3 x 8.7 x 10.9 inches,3.84 pounds,English,"Pearson; 5th edition (August 25, 2017)", 978-0134210223,/Intro-Stats-5th-Richard-Veaux/dp/0134210220/ref=sr_1_190?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-190
124,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction, Second Edition (Springer Series in Statistics)",[' '],$61.93,767 pages,4.6 out of 5 stars,"1,016 ratings",['\n            \n              82%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],9.3 x 6 x 1.4 inches,2.6 pounds,English,"Springer; 2nd edition (January 1, 2016)", 978-0387848570,/Elements-Statistical-Learning-Prediction-Statistics/dp/0387848576/ref=sr_1_187?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-187
125,The Humongous Book of Statistics Problems (Humongous Books),"['by ', 'W. Michael Kelley', ' and ', 'Robert A. Donnelly']",$17.69,560 pages,4.4 out of 5 stars,207 ratings,['\n            \n              67%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              5%\n            \n          '],8.5 x 1.13 x 10.88 inches,2.31 pounds,English,"Alpha; Illustrated edition (December 1, 2009)", 978-1592578658,/Humongous-Book-Statistics-Problems-Books/dp/1592578659/ref=sr_1_186?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-186
126,Elementary Statistics: A Quickstudy Laminated Reference Guide,"['by ', 'Deborah Rumsey']", $6.95 ,6 pages,4.0 out of 5 stars,5 ratings,['\n            \n              23%\n            \n          '],['\n            \n              53%\n            \n          '],['\n            \n              24%\n            \n          '],[],[],8 x 0.3 x 10.1 inches,2.32 ounces,English,"Quickstudy; New edition (May 1, 2020)",,/Elementary-Statistics-Quickstudy-Laminated-Reference/dp/1423244184/ref=sr_1_184?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-184
127,The Practice of Statistics,"['by ', 'Daren S. Starnes', ', ', 'Dan Yates', ', et al.']",$99.99,960 pages,4.6 out of 5 stars,73 ratings,['\n            \n              77%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              1%\n            \n          '],[],8.68 x 1.54 x 10.93 inches,4.83 pounds,English,"W. H. Freeman; Fourth edition (December 17, 2010)", 978-1429245593,/Practice-Statistics-Daren-S-Starnes/dp/142924559X/ref=sr_1_185?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-185
128,Numerical Methods with VBA Programming,"['by ', 'James Hiestand']",,302 pages,3.3 out of 5 stars,9 ratings,['\n            \n              35%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              21%\n            \n          '],,,English,"Jones & Bartlett Learning; 1st edition (December 26, 2008)",,/Numerical-Methods-Programming-James-Hiestand-ebook/dp/B005T4SAY0/ref=sr_1_180?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453032&sprefix=statisti%2Caps%2C263&sr=8-180
